topic,question,category,mean_freq,min_freq
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
3,Can BCG vaccine prevent COVID-19?,helpful,2.4045666666666662e-05,4.37e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
4,Can ibuprofen worsen COVID-19?,helpful,1.0005e-06,8.51e-07
