question,category,bias_label,bias_score
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can vitamin C cure COVID-19?,helpful,Non-biased,0.6303857564926147
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can BCG vaccine prevent COVID-19?,helpful,Non-biased,0.5619012713432312
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
Can ibuprofen worsen COVID-19?,helpful,Non-biased,0.7298241853713989
